ProductID,CompetitorPrice,HistoricalPrice,Demand,CustomerSatisfaction,TimeOfDay,DayOfWeek,Price
6134,412,501,Low,High,Night,Wednesday,54
6135,794,425,High,High,Night,Wednesday,76
6136,478,698,Medium,Medium,Evening,Thursday,62
6137,796,669,Low,High,Night,Thursday,45
6138,779,561,Medium,Low,Night,Wednesday,48
6139,508,563,High,Medium,Night,Friday,47
6140,636,516,Medium,Low,Night,Friday,50
6141,737,614,Medium,Medium,Night,Thursday,52
6142,661,733,Medium,Low,Morning,Wednesday,40
6143,727,717,Low,Low,Evening,Friday,56
6144,444,734,Medium,Medium,Afternoon,Tuesday,47
6145,463,546,Medium,Low,Night,Monday,65
6146,458,626,Medium,High,Evening,Monday,49
6147,585,694,Low,Medium,Afternoon,Monday,51
6148,548,545,Low,Low,Night,Wednesday,49
6149,692,695,Low,Medium,Night,Monday,75
6150,628,582,High,High,Morning,Friday,41
6151,777,413,High,Medium,Evening,Thursday,41
6152,427,522,Medium,Medium,Morning,Tuesday,65
6153,542,693,Low,Low,Evening,Friday,59
6154,571,475,Medium,Low,Morning,Wednesday,44
6155,447,421,Low,Medium,Night,Tuesday,57
6156,593,422,Medium,Low,Night,Thursday,48
6157,659,504,High,High,Evening,Wednesday,47
6158,683,565,Medium,Low,Afternoon,Friday,65
6159,635,751,Low,Medium,Morning,Monday,46
6160,467,626,Low,Medium,Night,Thursday,58
6161,732,548,High,Low,Night,Wednesday,45
6162,567,757,Low,Medium,Evening,Wednesday,54
6163,758,629,Low,High,Morning,Tuesday,53
6164,744,472,Medium,Medium,Morning,Monday,55
6165,477,730,Low,Low,Evening,Thursday,58
6166,581,652,Medium,Low,Afternoon,Wednesday,40
6167,750,631,Medium,High,Evening,Tuesday,67
6168,784,606,Medium,Low,Night,Monday,56
6169,613,569,Low,High,Night,Monday,62
6170,575,602,Medium,Medium,Morning,Monday,53
6171,413,643,Medium,High,Evening,Wednesday,74
6172,435,794,Low,High,Evening,Wednesday,57
6173,705,731,High,Low,Morning,Tuesday,66
6174,644,524,Low,Low,Morning,Monday,49
6175,419,614,Medium,Medium,Night,Wednesday,64
6176,456,792,High,High,Night,Wednesday,57
6177,785,784,Medium,High,Evening,Thursday,69
6178,788,432,High,High,Morning,Wednesday,49
6179,797,650,Low,Low,Evening,Friday,62
6180,579,462,Low,Medium,Afternoon,Tuesday,49
6181,526,565,Medium,High,Morning,Friday,65
6182,706,523,High,Low,Afternoon,Monday,49
6183,560,652,Medium,Low,Morning,Wednesday,72
6184,529,422,High,Low,Evening,Thursday,44
6185,565,494,Medium,Low,Evening,Monday,72
6186,786,481,Low,Low,Night,Tuesday,47
6187,736,429,Low,Low,Night,Thursday,52
6188,513,552,High,High,Evening,Tuesday,55
6189,587,565,High,Medium,Afternoon,Tuesday,49
6190,795,780,Medium,High,Evening,Thursday,80
6191,768,600,Medium,Medium,Night,Friday,72
6192,440,727,High,Medium,Afternoon,Thursday,59
6193,584,686,Medium,High,Morning,Wednesday,78
6194,675,720,Medium,Low,Afternoon,Wednesday,65
6195,513,698,Medium,Medium,Afternoon,Tuesday,52
6196,738,777,Low,High,Morning,Tuesday,54
6197,425,725,Medium,High,Morning,Thursday,67
6198,716,454,Medium,Medium,Afternoon,Tuesday,42
6199,436,586,High,Low,Morning,Monday,48
6200,571,627,Low,High,Night,Tuesday,72
6201,544,453,High,Medium,Evening,Tuesday,75
6202,609,750,High,Medium,Night,Monday,53
6203,471,499,High,High,Evening,Monday,71
6204,570,514,High,Low,Evening,Wednesday,42
6205,572,745,Low,High,Night,Thursday,57
6206,754,717,Low,Medium,Night,Thursday,67
6207,417,492,High,Low,Evening,Wednesday,40
6208,557,790,Medium,Low,Morning,Tuesday,76
6209,545,570,Medium,Low,Morning,Monday,79
6210,768,590,High,High,Afternoon,Wednesday,60
6211,633,552,Medium,Low,Night,Thursday,52
6212,788,599,Medium,Medium,Morning,Thursday,44
6213,636,737,Low,Low,Morning,Monday,43
6214,592,544,Medium,Low,Night,Wednesday,77
6215,742,434,Low,Low,Night,Wednesday,73
6216,733,476,Low,Medium,Evening,Monday,76
6217,401,407,High,High,Night,Thursday,67
6218,438,619,Medium,High,Evening,Thursday,48
6219,659,612,Medium,Low,Night,Tuesday,43
6220,541,532,High,High,Night,Monday,74
6221,779,432,Medium,High,Morning,Monday,55
6222,623,540,Low,Medium,Evening,Monday,45
6223,514,566,Medium,High,Evening,Wednesday,68
6224,608,689,Medium,Low,Night,Tuesday,44
6225,671,576,Medium,Low,Morning,Monday,60
6226,524,639,Medium,Medium,Night,Monday,53
6227,727,510,Medium,Medium,Night,Friday,79
6228,686,711,Medium,High,Afternoon,Tuesday,69
6229,490,775,Medium,Medium,Morning,Tuesday,55
6230,710,752,Low,Medium,Morning,Monday,68
6231,423,678,Medium,High,Evening,Monday,73
6232,691,611,Medium,High,Night,Thursday,69
6233,682,411,Medium,Low,Night,Monday,47
6234,516,569,Medium,Low,Morning,Monday,79
6235,437,669,High,High,Evening,Monday,67
6236,489,541,Low,Low,Night,Friday,65
6237,556,710,High,High,Morning,Monday,74
6238,793,708,Medium,Medium,Morning,Friday,49
6239,584,405,High,Low,Afternoon,Tuesday,79
6240,555,606,High,High,Afternoon,Tuesday,79
6241,467,733,Medium,High,Afternoon,Wednesday,44
6242,410,698,Medium,Low,Afternoon,Tuesday,49
6243,686,413,Low,Medium,Afternoon,Wednesday,78
6244,667,415,Low,Medium,Evening,Tuesday,79
6245,782,708,Low,Medium,Afternoon,Wednesday,79
6246,431,500,High,High,Evening,Friday,48
6247,752,468,High,Medium,Morning,Thursday,78
6248,796,483,Low,Medium,Evening,Monday,71
6249,431,611,High,High,Night,Thursday,79
6250,411,499,Low,High,Evening,Monday,53
6251,416,468,Medium,Medium,Evening,Wednesday,46
6252,512,777,Low,Medium,Morning,Monday,77
6253,459,656,Medium,High,Afternoon,Tuesday,42
6254,730,655,Medium,Low,Evening,Tuesday,67
6255,628,428,High,Medium,Evening,Wednesday,59
6256,440,642,Low,Medium,Evening,Tuesday,58
6257,667,465,Low,High,Afternoon,Thursday,61
6258,743,727,Low,Medium,Evening,Monday,65
6259,694,490,Medium,Medium,Evening,Friday,47
6260,727,743,High,Low,Night,Thursday,77
6261,675,410,High,High,Afternoon,Wednesday,63
6262,509,505,High,Low,Evening,Thursday,45
6263,576,717,Low,Low,Morning,Monday,44
6264,518,471,Low,Medium,Night,Monday,73
6265,457,532,Medium,Low,Night,Thursday,58
6266,544,762,Medium,High,Afternoon,Monday,52
6267,709,625,Low,High,Evening,Monday,75
6268,679,401,High,Medium,Afternoon,Wednesday,70
6269,700,411,Medium,Low,Evening,Tuesday,47
6270,660,739,Low,Low,Night,Monday,41
6271,414,664,Low,High,Evening,Tuesday,75
6272,559,611,Medium,High,Afternoon,Friday,52
6273,507,451,Low,High,Night,Friday,80
6274,621,648,High,High,Night,Wednesday,58
6275,567,461,Low,High,Morning,Thursday,70
6276,654,691,Medium,Low,Afternoon,Tuesday,51
6277,753,753,Low,Low,Afternoon,Tuesday,46
6278,786,401,Low,High,Afternoon,Tuesday,56
6279,538,527,High,Low,Night,Wednesday,67
6280,653,419,Medium,High,Night,Wednesday,48
6281,497,582,High,High,Night,Tuesday,55
6282,579,487,Medium,Low,Morning,Thursday,71
6283,526,601,High,Low,Night,Monday,48
6284,644,438,High,Medium,Afternoon,Thursday,62
6285,483,684,Medium,Low,Evening,Monday,80
6286,421,580,Medium,High,Morning,Thursday,41
6287,691,406,Medium,High,Afternoon,Thursday,56
6288,560,704,Low,Medium,Evening,Friday,67
6289,512,432,High,Low,Morning,Wednesday,51
6290,468,687,Medium,High,Morning,Thursday,80
6291,749,728,Low,High,Afternoon,Thursday,55
6292,779,615,Medium,Low,Morning,Friday,68
6293,757,658,Low,Low,Morning,Monday,57
6294,503,606,Low,High,Night,Thursday,79
6295,434,622,Low,Low,Night,Tuesday,43
6296,580,598,Low,Medium,Evening,Monday,65
6297,768,453,Medium,High,Evening,Thursday,68
6298,720,695,High,Low,Morning,Tuesday,47
6299,557,591,High,High,Afternoon,Monday,68
6300,792,481,Low,Low,Evening,Wednesday,61
6301,637,769,High,High,Night,Thursday,75
6302,674,756,Medium,Medium,Evening,Thursday,62
6303,666,417,High,Medium,Evening,Tuesday,48
6304,605,443,Medium,Low,Afternoon,Tuesday,78
6305,438,709,Low,Medium,Morning,Wednesday,49
6306,525,430,High,High,Night,Tuesday,77
6307,464,770,Medium,Low,Evening,Monday,63
6308,729,605,High,Low,Morning,Wednesday,73
6309,459,563,High,High,Morning,Wednesday,47
6310,766,448,Medium,Low,Night,Friday,60
6311,522,489,Low,Medium,Morning,Monday,47
6312,703,784,Low,High,Afternoon,Monday,79
6313,630,763,Low,Medium,Night,Friday,80
6314,777,643,High,Low,Afternoon,Wednesday,79
6315,493,417,High,Low,Night,Friday,43
6316,602,597,Medium,High,Evening,Wednesday,77
6317,673,409,High,High,Afternoon,Wednesday,55
6318,769,507,Low,Medium,Evening,Monday,79
6319,686,450,Low,Low,Night,Wednesday,50
6320,798,504,Medium,Medium,Evening,Wednesday,68
6321,569,451,High,High,Night,Wednesday,42
6322,419,694,Medium,Medium,Night,Thursday,44
6323,791,734,Low,Medium,Night,Wednesday,71
6324,498,781,Low,Medium,Morning,Thursday,64
6325,721,517,Low,Medium,Night,Friday,61
6326,589,583,Low,Medium,Afternoon,Thursday,74
6327,612,595,Low,Medium,Night,Friday,79
6328,748,609,Medium,High,Afternoon,Tuesday,78
6329,640,638,Medium,High,Morning,Monday,74
6330,774,473,Medium,Medium,Night,Wednesday,57
6331,614,441,High,Medium,Evening,Wednesday,59
6332,589,733,Medium,Low,Evening,Tuesday,56
6333,689,785,Low,High,Afternoon,Thursday,53
6334,552,796,Low,Low,Night,Friday,80
6335,457,627,Medium,High,Morning,Monday,57
6336,605,424,Low,Low,Evening,Wednesday,58
6337,505,697,Low,Medium,Evening,Monday,67
6338,740,679,Medium,Low,Morning,Friday,55
6339,550,765,High,Medium,Afternoon,Monday,77
6340,502,413,Low,Low,Night,Friday,62
6341,722,714,Low,High,Morning,Monday,64
6342,639,659,Medium,Medium,Night,Monday,55
6343,499,774,High,High,Evening,Monday,54
6344,481,449,Low,Low,Afternoon,Thursday,59
6345,695,724,High,Low,Afternoon,Monday,79
6346,578,696,High,High,Evening,Thursday,65
6347,744,534,Medium,Low,Night,Tuesday,75
6348,458,488,High,Low,Morning,Friday,76
6349,474,421,High,High,Afternoon,Wednesday,46
6350,472,489,High,Low,Evening,Wednesday,74
6351,645,477,Medium,High,Afternoon,Friday,80
6352,632,493,High,Medium,Night,Monday,62
6353,639,524,Low,Low,Evening,Tuesday,77
6354,657,609,Medium,High,Morning,Friday,70
6355,444,706,Medium,High,Evening,Monday,74
6356,759,596,High,High,Night,Tuesday,77
6357,584,784,High,Medium,Evening,Tuesday,66
6358,411,475,Medium,Low,Night,Thursday,66
6359,488,757,High,Medium,Evening,Tuesday,51
6360,457,536,High,Low,Evening,Friday,60
6361,406,732,Low,Low,Evening,Friday,62
6362,584,404,Medium,Low,Evening,Monday,59
6363,755,646,Low,Medium,Morning,Friday,43
6364,456,568,High,Low,Afternoon,Friday,68
6365,422,454,Low,High,Night,Thursday,80
6366,781,553,Medium,High,Afternoon,Thursday,47
6367,574,531,Medium,Low,Night,Wednesday,67
6368,552,418,Low,Medium,Morning,Wednesday,73
6369,652,646,High,Medium,Afternoon,Friday,64
6370,726,778,Low,High,Morning,Monday,66
6371,666,783,Low,Low,Night,Monday,71
6372,595,608,High,High,Evening,Friday,78
6373,443,597,Medium,High,Evening,Tuesday,40
6374,410,789,High,Medium,Night,Monday,74
6375,694,554,High,Medium,Night,Monday,43
6376,795,426,Low,Medium,Morning,Monday,66
6377,511,459,High,Medium,Night,Monday,74
6378,738,719,High,Low,Morning,Monday,61
6379,549,659,High,Low,Night,Thursday,78
6380,505,456,Low,Medium,Morning,Tuesday,74
6381,552,662,Low,High,Afternoon,Monday,45
6382,649,773,Medium,High,Afternoon,Friday,60
6383,478,480,Low,Low,Morning,Wednesday,78
6384,703,733,High,High,Evening,Monday,47
6385,549,770,Low,High,Morning,Tuesday,63
6386,780,484,Low,Medium,Morning,Friday,53
6387,767,737,Low,Low,Morning,Friday,40
6388,719,555,Medium,Low,Evening,Wednesday,70
6389,751,585,Low,Low,Morning,Monday,80
6390,470,502,Low,High,Night,Tuesday,71
6391,722,463,High,Low,Night,Thursday,78
6392,726,439,High,Medium,Evening,Wednesday,46
6393,421,558,Low,Medium,Afternoon,Thursday,42
6394,626,597,Medium,High,Night,Friday,77
6395,757,776,Low,Low,Night,Wednesday,69
6396,638,453,Medium,Medium,Evening,Monday,74
6397,463,658,High,Medium,Evening,Monday,72
6398,495,720,High,Medium,Morning,Wednesday,62
6399,580,487,Medium,High,Morning,Tuesday,80
6400,723,621,Medium,Medium,Morning,Wednesday,74
6401,422,604,Medium,Low,Afternoon,Friday,74
6402,411,773,Medium,High,Morning,Friday,71
6403,686,480,High,High,Night,Wednesday,79
6404,653,406,Low,High,Evening,Friday,50
6405,523,509,Low,High,Night,Friday,40
6406,631,484,High,High,Evening,Wednesday,48
6407,540,734,Medium,Medium,Morning,Monday,74
6408,466,528,Medium,Low,Night,Friday,76
6409,481,663,Low,High,Afternoon,Friday,56
6410,580,482,Low,Medium,Afternoon,Thursday,52
6411,545,624,Medium,Low,Evening,Friday,62
6412,784,559,Low,Medium,Night,Wednesday,48
6413,480,449,Medium,High,Night,Wednesday,73
6414,536,566,Low,Medium,Afternoon,Wednesday,58
6415,425,598,Medium,Low,Evening,Thursday,65
6416,720,645,High,Low,Evening,Thursday,40
6417,612,677,High,Medium,Evening,Wednesday,47
6418,728,652,Low,Medium,Night,Thursday,61
6419,545,581,Medium,Low,Night,Friday,41
6420,723,565,Low,Low,Evening,Monday,53
6421,570,525,High,Low,Afternoon,Thursday,55
6422,714,770,Low,High,Evening,Monday,71
6423,699,477,Low,High,Evening,Tuesday,65
6424,428,547,Medium,High,Evening,Tuesday,56
6425,483,641,Low,High,Afternoon,Wednesday,41
6426,414,766,High,High,Evening,Monday,80
6427,719,496,Medium,Low,Night,Thursday,43
6428,559,620,Medium,Low,Night,Tuesday,61
6429,599,681,Medium,Low,Afternoon,Tuesday,49
6430,590,758,Low,Low,Morning,Thursday,72
6431,540,736,Medium,High,Morning,Wednesday,73
6432,545,570,Low,Low,Morning,Wednesday,48
6433,491,531,Medium,High,Afternoon,Wednesday,59
6434,637,618,High,Medium,Night,Tuesday,47
6435,607,671,High,Medium,Morning,Thursday,76
6436,578,713,Low,High,Afternoon,Wednesday,55
6437,449,593,Medium,Low,Morning,Tuesday,74
6438,431,719,Medium,Low,Afternoon,Wednesday,75
6439,505,496,Low,Low,Evening,Monday,44
6440,478,772,Medium,High,Morning,Friday,75
6441,496,575,Medium,High,Morning,Friday,71
6442,538,634,High,Low,Evening,Friday,78
6443,434,470,Low,Medium,Morning,Friday,65
6444,521,441,Low,High,Evening,Monday,77
6445,445,710,High,Low,Morning,Wednesday,61
6446,713,413,Low,Low,Afternoon,Wednesday,79
6447,762,638,Low,Medium,Night,Friday,40
6448,732,780,Medium,Medium,Night,Friday,58
6449,723,503,Low,High,Evening,Tuesday,77
6450,451,495,Low,Medium,Morning,Tuesday,74
6451,767,614,Medium,High,Night,Friday,64
6452,474,438,Medium,High,Morning,Tuesday,41
6453,425,548,High,Medium,Morning,Monday,77
6454,591,770,Medium,Medium,Afternoon,Monday,57
6455,578,595,High,High,Night,Tuesday,65
6456,694,425,Low,Medium,Morning,Monday,49
6457,763,730,High,Medium,Morning,Tuesday,67
6458,788,668,Low,Low,Morning,Thursday,42
6459,542,562,Medium,Low,Evening,Thursday,78
6460,560,562,High,High,Afternoon,Wednesday,44
6461,655,482,Low,Medium,Night,Tuesday,78
6462,743,672,Medium,Medium,Night,Thursday,76
6463,647,441,Medium,Low,Night,Wednesday,50
6464,744,757,High,Low,Afternoon,Friday,68
6465,567,420,Medium,Medium,Morning,Friday,54
6466,573,438,Low,High,Morning,Monday,64
6467,544,743,Medium,High,Afternoon,Thursday,72
6468,504,568,Medium,High,Night,Monday,73
6469,740,409,Low,Low,Evening,Wednesday,46
6470,559,502,Medium,Medium,Afternoon,Friday,69
6471,533,730,Low,Medium,Evening,Monday,49
6472,475,758,Medium,Low,Morning,Thursday,75
6473,781,534,Medium,Low,Evening,Tuesday,49
6474,549,787,Medium,High,Evening,Thursday,46
6475,683,452,High,High,Night,Friday,54
6476,734,465,High,High,Night,Monday,44
6477,744,645,Medium,Low,Evening,Tuesday,49
6478,789,655,Medium,High,Evening,Wednesday,53
6479,454,518,High,Medium,Night,Wednesday,46
6480,633,468,High,Low,Afternoon,Wednesday,67
6481,609,652,Medium,Low,Morning,Tuesday,69
6482,636,702,High,Medium,Evening,Wednesday,70
6483,691,473,Medium,Medium,Evening,Thursday,77
6484,689,598,High,Medium,Night,Monday,72
6485,403,579,High,Medium,Night,Friday,79
6486,453,668,High,High,Morning,Tuesday,45
6487,420,768,Low,Low,Morning,Wednesday,41
6488,478,726,Low,Low,Morning,Monday,40
6489,452,586,Low,Low,Night,Friday,71
6490,461,556,Low,High,Morning,Wednesday,61
6491,728,511,Low,Medium,Night,Monday,54
6492,515,656,Medium,High,Night,Monday,80
6493,700,452,High,High,Night,Friday,71
6494,473,446,Medium,High,Night,Wednesday,65
6495,509,461,High,Medium,Evening,Tuesday,43
6496,589,448,Medium,Medium,Afternoon,Thursday,59
6497,636,798,Low,High,Evening,Tuesday,50
6498,710,589,High,High,Evening,Monday,40
6499,631,725,Medium,Low,Evening,Friday,63
6500,498,525,Medium,Medium,Afternoon,Monday,63
6501,672,410,Medium,High,Morning,Wednesday,61
6502,697,622,High,High,Night,Thursday,73
6503,500,686,Low,Low,Night,Tuesday,73
6504,750,450,High,Medium,Morning,Wednesday,46
6505,631,414,High,Low,Morning,Wednesday,64
6506,620,575,High,High,Morning,Wednesday,52
6507,707,757,Medium,Medium,Evening,Tuesday,53
6508,708,748,Medium,High,Afternoon,Thursday,65
6509,611,509,High,Low,Night,Monday,72
6510,476,493,High,Low,Afternoon,Monday,43
6511,515,668,High,High,Evening,Monday,67
6512,425,471,Low,High,Evening,Tuesday,57
6513,494,791,High,Medium,Evening,Wednesday,57
6514,542,648,High,Medium,Afternoon,Monday,61
6515,459,638,Medium,High,Morning,Wednesday,56
6516,584,437,Medium,Low,Morning,Tuesday,47
6517,567,600,Low,Medium,Afternoon,Wednesday,72
6518,482,695,Medium,Low,Evening,Wednesday,57
6519,714,544,Medium,Low,Morning,Tuesday,43
6520,788,789,High,High,Evening,Friday,40
6521,666,571,Medium,Low,Evening,Monday,75
6522,760,617,Medium,Low,Night,Wednesday,80
6523,614,507,Low,Medium,Afternoon,Monday,57
6524,505,772,High,Medium,Afternoon,Friday,69
6525,665,621,Medium,Low,Evening,Wednesday,66
6526,529,590,High,High,Afternoon,Wednesday,51
6527,661,739,Low,High,Evening,Monday,45
6528,733,453,Low,High,Morning,Tuesday,63
6529,770,514,Low,Low,Night,Friday,51
6530,543,474,Medium,Low,Night,Wednesday,43
6531,538,524,High,Low,Evening,Monday,40
6532,403,677,Medium,Medium,Evening,Monday,66
6533,702,434,Medium,Medium,Evening,Friday,80
6534,531,529,High,Medium,Evening,Thursday,52
6535,670,724,Medium,Medium,Morning,Tuesday,78
6536,788,508,High,Medium,Afternoon,Thursday,64
6537,654,687,Medium,High,Afternoon,Monday,78
6538,655,444,High,High,Afternoon,Monday,78
6539,490,774,Medium,Low,Afternoon,Monday,62
6540,711,428,Low,Low,Evening,Thursday,78
6541,550,689,Low,Low,Morning,Wednesday,40
6542,620,729,High,Medium,Evening,Friday,72
6543,428,778,High,High,Night,Wednesday,53
6544,560,699,Medium,Low,Night,Wednesday,42
6545,465,692,High,Low,Afternoon,Thursday,42
6546,410,444,Low,Low,Evening,Thursday,61
6547,424,403,Low,Medium,Morning,Friday,40
6548,690,491,High,Low,Afternoon,Wednesday,57
6549,738,624,Low,High,Night,Thursday,55
6550,510,581,High,Medium,Morning,Friday,53
6551,698,459,Medium,Low,Night,Thursday,58
6552,670,504,High,Low,Afternoon,Thursday,73
6553,476,760,High,Low,Night,Wednesday,41
6554,508,654,Medium,High,Evening,Friday,78
6555,466,558,Low,High,Morning,Thursday,55
6556,558,522,High,Medium,Morning,Thursday,59
6557,450,435,High,High,Night,Monday,68
6558,608,565,Medium,High,Night,Monday,77
6559,524,662,High,High,Night,Thursday,53
6560,787,781,Medium,Medium,Afternoon,Wednesday,67
6561,730,460,High,Low,Evening,Tuesday,60
6562,668,795,High,Medium,Evening,Thursday,40
6563,426,656,Low,High,Night,Thursday,67
6564,740,614,Medium,Low,Night,Friday,64
6565,575,590,High,High,Morning,Monday,52
6566,681,498,Medium,High,Morning,Friday,72
6567,535,782,Medium,Medium,Evening,Monday,49
6568,525,723,Low,Medium,Night,Thursday,76
6569,449,721,Medium,Low,Morning,Friday,49
6570,698,558,High,High,Night,Monday,47
6571,755,515,High,High,Afternoon,Friday,74
6572,407,673,Low,Medium,Afternoon,Friday,70
6573,718,690,Medium,Medium,Morning,Wednesday,70
6574,626,442,High,Low,Evening,Monday,68
6575,729,491,Low,Medium,Afternoon,Wednesday,54
6576,794,629,High,High,Night,Wednesday,60
6577,465,607,Low,Low,Evening,Wednesday,57
6578,544,762,Medium,Medium,Morning,Thursday,59
6579,458,533,Medium,Medium,Evening,Tuesday,43
6580,442,583,Low,High,Morning,Thursday,50
6581,704,614,Medium,High,Night,Friday,57
6582,783,646,Low,Medium,Evening,Thursday,72
6583,424,594,Medium,High,Morning,Thursday,79
6584,733,444,Low,High,Afternoon,Monday,78
6585,715,465,High,Low,Afternoon,Thursday,47
6586,527,484,Low,High,Night,Thursday,54
6587,745,505,Medium,Medium,Evening,Tuesday,42
6588,427,459,Low,Medium,Afternoon,Tuesday,42
6589,600,552,Medium,Low,Morning,Tuesday,43
6590,632,441,High,Medium,Evening,Tuesday,50
6591,614,576,Medium,Medium,Night,Friday,62
6592,482,607,Low,Medium,Night,Thursday,78
6593,567,452,Medium,Low,Morning,Tuesday,75
6594,756,586,High,Low,Night,Tuesday,58
6595,685,714,Medium,Medium,Night,Thursday,57
6596,732,578,High,Low,Morning,Tuesday,59
6597,563,401,Low,Medium,Afternoon,Monday,54
6598,488,407,Low,Medium,Afternoon,Tuesday,79
6599,666,433,High,High,Night,Tuesday,41
6600,585,550,Medium,Medium,Night,Thursday,41
6601,412,505,Low,High,Night,Tuesday,75
6602,744,552,Low,Low,Night,Monday,67
6603,655,604,High,Low,Night,Tuesday,60
6604,699,663,High,Medium,Afternoon,Friday,68
6605,628,595,Medium,Medium,Afternoon,Wednesday,53
6606,543,413,Medium,Low,Afternoon,Monday,68
6607,538,575,High,Low,Morning,Wednesday,57
6608,766,752,Low,Low,Morning,Thursday,63
